time (since java epoch),submitter name,uuid,runtime(jar),total runtime(start shadow to receive result)
1555062958994,Workstation_2,00000000-0000-0000-0000-000000000000,2080,2249
1555062959692,Workstation_2,00000000-0000-0000-0000-000000000002,2617,2640
1555062960232,Workstation_2,00000000-0000-0000-0000-000000000001,3284,3411
1555062962314,Workstation_2,00000000-0000-0000-0000-000000000003,3279,5261
1555062963020,Workstation_2,00000000-0000-0000-0000-00000000006c,3311,3314
1555062963707,Workstation_2,00000000-0000-0000-0000-00000000007a,4698,4728
1555062965289,Workstation_2,00000000-0000-0000-0000-00000000000a,5042,5072
1555062965337,Workstation_2,00000000-0000-0000-0000-000000000025,1608,1625
1555062966199,Workstation_2,00000000-0000-0000-0000-0000000000b6,3163,3166
1555062968382,Workstation_2,00000000-0000-0000-0000-0000000000c7,3070,3084
1555062969907,Workstation_2,00000000-0000-0000-0000-0000000000c4,1506,1520
1555062970053,Workstation_2,00000000-0000-0000-0000-0000000000c6,4693,4708
1555062970575,Workstation_2,00000000-0000-0000-0000-0000000000c5,4362,4364
1555062973408,Workstation_2,00000000-0000-0000-0000-0000000000c3,3480,3494
1555062973641,Workstation_2,00000000-0000-0000-0000-0000000000c1,3042,3045
1555062974795,Workstation_2,00000000-0000-0000-0000-0000000000c2,4716,4733
1555062975590,Workstation_2,00000000-0000-0000-0000-0000000000c0,2161,2176
1555062976834,Workstation_2,00000000-0000-0000-0000-0000000000bf,3157,3158
1555062977754,Workstation_2,00000000-0000-0000-0000-0000000000be,2940,2954
1555062979411,Workstation_2,00000000-0000-0000-0000-0000000000bc,2561,2562
1555062980091,Workstation_2,00000000-0000-0000-0000-0000000000bd,4478,4495
1555062980331,Workstation_2,00000000-0000-0000-0000-0000000000bb,2562,2574
1555062982847,Workstation_2,00000000-0000-0000-0000-0000000000b9,2740,2752
1555062984009,Workstation_2,00000000-0000-0000-0000-0000000000b8,3657,3672
1555062984487,Workstation_2,00000000-0000-0000-0000-0000000000ba,5065,5067
1555062985160,Workstation_2,00000000-0000-0000-0000-0000000000b7,2291,2304
1555062985304,Workstation_2,00000000-0000-0000-0000-0000000000b5,1273,1288
1555062987224,Workstation_2,00000000-0000-0000-0000-0000000000b2,1898,1914
1555062987865,Workstation_2,00000000-0000-0000-0000-0000000000b3,2680,2692
1555062988982,Workstation_2,00000000-0000-0000-0000-0000000000b4,4486,4488
1555062991152,Workstation_2,00000000-0000-0000-0000-0000000000af,2149,2153
1555062991691,Workstation_2,00000000-0000-0000-0000-0000000000b1,4444,4462
1555062992498,Workstation_2,00000000-0000-0000-0000-0000000000b0,4608,4625
1555062994643,Workstation_2,00000000-0000-0000-0000-0000000000ac,2124,2137
1555062995181,Workstation_2,00000000-0000-0000-0000-0000000000ad,3471,3484
1555062996154,Workstation_2,00000000-0000-0000-0000-0000000000ae,4990,4991
1555062997163,Workstation_2,00000000-0000-0000-0000-0000000000ab,2498,2515
1555062998853,Workstation_2,00000000-0000-0000-0000-0000000000a8,1669,1681
1555062999151,Workstation_2,00000000-0000-0000-0000-0000000000a9,2983,2985
1555062999495,Workstation_2,00000000-0000-0000-0000-0000000000aa,4295,4308
1555063000899,Workstation_2,00000000-0000-0000-0000-0000000000a7,2023,2041
1555063002280,Workstation_2,00000000-0000-0000-0000-0000000000a5,2765,2780
1555063002569,Workstation_2,00000000-0000-0000-0000-0000000000a6,3402,3405
1555063003005,Workstation_2,00000000-0000-0000-0000-0000000000a4,2078,2099
1555063007133,Workstation_2,00000000-0000-0000-0000-0000000000a3,4831,4849
1555063007328,Workstation_2,00000000-0000-0000-0000-0000000000a1,4305,4316
1555063007770,Workstation_2,00000000-0000-0000-0000-0000000000a2,5189,5190
1555063008764,Workstation_2,00000000-0000-0000-0000-00000000009f,1407,1429
1555063009994,Workstation_2,00000000-0000-0000-0000-00000000009d,1207,1221
1555063011463,Workstation_2,00000000-0000-0000-0000-0000000000a0,4305,4324
